PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
40820,0,0,1.91697859764099,-47.9145431518555,-779.750732421875,7,0,0,0
40821,0,0,1.91726505756378,-48.9141693115234,-779.723449707031,7,0,0,0
40822,0,0,1.91755151748657,-49.9137954711914,-779.696166992188,7,0,0,0
40823,0,0,1.91783797740936,-50.9134216308594,-779.668884277344,7,0,0,0
40824,0,0,1.91812443733215,-51.9130477905273,-779.6416015625,7,0,0,0
40825,0,0,1.91841089725494,-52.9126739501953,-779.614318847656,7,0,0,0
40826,0,0,1.91869735717773,-53.9123001098633,-779.587036132813,7,0,0,0
40827,0,0,1.91898381710052,-54.9119262695313,-779.559753417969,7,0,0,0
40828,0,0,1.91927027702332,-55.9115524291992,-779.532470703125,7,0,0,0
40829,0,0,1.91955661773682,-56.9111785888672,-779.505187988281,7,0,0,0
40830,0,0,1.91984307765961,-57.9108047485352,-779.477905273438,7,0,0,0
40831,0,0,1.92012941837311,-58.9104309082031,-779.450622558594,7,0,0,0
40832,0,0,1.9204158782959,-59.9100570678711,-779.42333984375,7,0,0,0
40833,0,0,1.9207022190094,-60.9096832275391,-779.396057128906,7,0,0,0
40834,0,0,1.92098867893219,-61.909309387207,-779.368774414063,7,0,0,0
40835,0,0,1.92127501964569,-62.908935546875,-779.341491699219,7,0,0,0
40836,0,0,1.92156147956848,-63.908561706543,-779.314208984375,7,0,0,0
40837,0,0,1.92184782028198,-64.9081878662109,-779.286926269531,7,0,0,0
40838,0,0,1.92213428020477,-65.9078140258789,-779.259643554688,7,0,0,0
40839,0,0,1.92242062091827,-66.9074401855469,-779.232360839844,7,0,0,0
40840,0,0,1.92270708084106,-67.9070663452148,-779.205078125,7,0,0,0
40841,0,0,1.92299342155457,-68.9066925048828,-779.177734375,7,0,0,0
40842,0,0,1.92327988147736,-69.9063186645508,-779.150451660156,7,0,0,0
40843,0,0,1.92356622219086,-70.9059448242188,-779.123107910156,7,0,0,0
40844,0,0,1.92385268211365,-71.9055709838867,-779.095825195313,7,0,0,0
40845,0,0,1.92413902282715,-72.9051971435547,-779.068481445313,7,0,0,0
40846,0,0,1.92442548274994,-73.9048233032227,-779.041198730469,7,0,0,0
40847,0,0,1.92471182346344,-74.9044494628906,-779.013854980469,7,0,0,0
40848,0,0,1.92499828338623,-75.9040756225586,-778.986572265625,7,0,0,0
40849,0,0,1.92528462409973,-76.9037017822266,-778.959228515625,7,0,0,0
40850,0,0,1.92557108402252,-77.9033279418945,-778.931945800781,7,0,0,0
40851,0,0,1.9214174747467,-78.9030456542969,-778.908813476563,7,0,0,0
40852,0,0,1.91577196121216,-79.9027938842773,-778.887084960938,7,0,0,0
40853,0,0,1.91012644767761,-80.9025421142578,-778.865356445313,7,0,0,0
40854,0,0,1.90448093414307,-81.9022903442383,-778.843627929688,7,0,0,0
40855,0,0,1.89883542060852,-82.9020385742188,-778.821960449219,7,0,0,0
40856,0,0,1.89318990707397,-83.9017868041992,-778.800231933594,7,0,0,0
40857,0,0,1.88754439353943,-84.9015350341797,-778.778564453125,7,0,0,0
40858,0,0,1.88189888000488,-85.9012832641602,-778.7568359375,7,0,0,0
40859,0,0,1.87625336647034,-86.9010314941406,-778.735168457031,7,0,0,0
40860,0,0,1.87060785293579,-87.9007797241211,-778.713439941406,7,0,0,0
40861,0,0,1.86496233940125,-88.9005279541016,-778.691772460938,7,0,0,0
40862,0,0,1.8593168258667,-89.900276184082,-778.670043945313,7,0,0,0
40863,0,0,1.85367131233215,-90.9000244140625,-778.648376464844,7,0,0,0
40864,0,0,1.84802579879761,-91.899772644043,-778.626647949219,7,0,0,0
40865,0,0,1.84238028526306,-92.8995208740234,-778.60498046875,7,0,0,0
40866,0,0,1.83673477172852,-93.8992691040039,-778.583251953125,7,0,0,0
40867,0,0,1.83108925819397,-94.8990173339844,-778.561584472656,7,0,0,0
40868,0,0,1.82544374465942,-95.8987655639648,-778.539855957031,7,0,0,0
40869,0,0,1.81979823112488,-96.8985137939453,-778.518188476563,7,0,0,0
40870,0,0,1.81415271759033,-97.8982620239258,-778.496459960938,7,0,0,0
40871,0,0,1.80850720405579,-98.8980102539063,-778.474792480469,7,0,0,0
40872,0,0,1.80286169052124,-99.8977584838867,-778.453063964844,7,0,0,0
40873,0,0,1.79721617698669,-100.897506713867,-778.431396484375,7,0,0,0
40874,0,0,1.79157066345215,-101.897254943848,-778.40966796875,7,0,0,0
40875,0,0,1.7859251499176,-102.897003173828,-778.388000488281,7,0,0,0
40876,0,0,1.78027963638306,-103.896751403809,-778.366271972656,7,0,0,0
40877,0,0,1.77463412284851,-104.896499633789,-778.344604492188,7,0,0,0
40878,0,0,1.76898860931396,-105.89624786377,-778.322875976563,7,0,0,0
40879,0,0,1.76334309577942,-106.89599609375,-778.301208496094,7,0,0,0
40880,0,0,1.75769758224487,-107.89574432373,-778.279479980469,7,0,0,0
40881,0,0,1.75205206871033,-108.895492553711,-778.2578125,7,0,0,0
40882,0,0,1.74640643596649,-109.895240783691,-778.236083984375,7,0,0,0
40883,0,0,1.74545538425446,-110.894866943359,-778.209899902344,7,0,0,0
40884,0,0,1.75100576877594,-111.894325256348,-778.177490234375,7,0,0,0
40885,0,0,1.75655615329742,-112.893783569336,-778.145080566406,7,0,0,0
40886,0,0,1.76210653781891,-113.893241882324,-778.112670898438,7,0,0,0
40887,0,0,1.76765692234039,-114.892700195313,-778.080200195313,7,0,0,0
40888,0,0,1.77320730686188,-115.892158508301,-778.047790527344,7,0,0,0
40889,0,0,1.77875769138336,-116.891616821289,-778.015319824219,7,0,0,0
40890,0,0,1.78430807590485,-117.891075134277,-777.98291015625,7,0,0,0
40891,0,0,1.78985857963562,-118.890533447266,-777.950439453125,7,0,0,0
40892,0,0,1.7954089641571,-119.889991760254,-777.918029785156,7,0,0,0
40893,0,0,1.80095946788788,-120.889450073242,-777.885559082031,7,0,0,0
40894,0,0,1.80650985240936,-121.88890838623,-777.853149414063,7,0,0,0
40895,0,0,1.81206035614014,-122.888366699219,-777.820678710938,7,0,0,0
40896,0,0,1.81761074066162,-123.887825012207,-777.788269042969,7,0,0,0
40897,0,0,1.8231612443924,-124.887283325195,-777.755798339844,7,0,0,0
40898,0,0,1.82871162891388,-125.886741638184,-777.723388671875,7,0,0,0
40899,0,0,1.83426213264465,-126.886199951172,-777.69091796875,7,0,0,0
40900,0,0,1.83981251716614,-127.88565826416,-777.658508300781,7,0,0,0
40901,0,0,1.84536302089691,-128.885116577148,-777.626037597656,7,0,0,0
40902,0,0,1.8509134054184,-129.884567260742,-777.593627929688,7,0,0,0
40903,0,0,1.85646378993988,-130.884017944336,-777.561157226563,7,0,0,0
40904,0,0,1.86201417446136,-131.88346862793,-777.528747558594,7,0,0,0
40905,0,0,1.86756467819214,-132.882919311523,-777.496276855469,7,0,0,0
40906,0,0,1.87311506271362,-133.882369995117,-777.4638671875,7,0,0,0
40907,0,0,1.87866544723511,-134.881820678711,-777.431396484375,7,0,0,0
40908,0,0,1.88421583175659,-135.881271362305,-777.398986816406,7,0,0,0
40909,0,0,1.88976621627808,-136.880722045898,-777.366516113281,7,0,0,0
40910,0,0,1.89531660079956,-137.880187988281,-777.334106445313,7,0,0,0
40911,0,0,1.90086710453033,-138.879638671875,-777.301635742188,7,0,0,0
40912,0,0,1.90641748905182,-139.879089355469,-777.269226074219,7,0,0,0
40913,0,0,1.9119678735733,-140.878540039063,-777.236755371094,7,0,0,0
40914,0,0,1.91751837730408,-141.877990722656,-777.204345703125,7,0,0,0
40915,0,0,1.92252635955811,-142.77978515625,-777.175048828125,7,0,0,0
40916,0,0,2.03858757019043,-141.565185546875,-760.505004882813,7,0,0,0
40917,0,0,2.03317737579346,-140.566253662109,-760.55078125,7,0,0,0
40918,0,0,2.02776718139648,-139.567321777344,-760.596557617188,7,0,0,0
40919,0,0,2.02235698699951,-138.568389892578,-760.642333984375,7,0,0,0
40920,0,0,2.01694679260254,-137.569458007813,-760.688110351563,7,0,0,0
40921,0,0,2.01153659820557,-136.570526123047,-760.73388671875,7,0,0,0
40922,0,0,2.00612640380859,-135.571594238281,-760.779663085938,7,0,0,0
40923,0,0,2.00071620941162,-134.572662353516,-760.825439453125,7,0,0,0
40924,0,0,1.99530601501465,-133.57373046875,-760.871215820313,7,0,0,0
40925,0,0,1.98989582061768,-132.574798583984,-760.9169921875,7,0,0,0
40926,0,0,1.9844856262207,-131.575866699219,-760.962768554688,7,0,0,0
40927,0,0,1.97907543182373,-130.576934814453,-761.008544921875,7,0,0,0
40928,0,0,1.97366523742676,-129.578002929688,-761.054321289063,7,0,0,0
40929,0,0,1.96825504302979,-128.579071044922,-761.10009765625,7,0,0,0
40930,0,0,1.96284484863281,-127.580131530762,-761.145874023438,7,0,0,0
40931,0,0,1.95743465423584,-126.581192016602,-761.191650390625,7,0,0,0
40932,0,0,1.95202445983887,-125.582252502441,-761.237426757813,7,0,0,0
40933,0,0,1.94661426544189,-124.583312988281,-761.283142089844,7,0,0,0
40934,0,0,1.94120419025421,-123.584373474121,-761.328918457031,7,0,0,0
40935,0,0,1.93579399585724,-122.585433959961,-761.374633789063,7,0,0,0
40936,0,0,1.93038392066956,-121.586494445801,-761.42041015625,7,0,0,0
40937,0,0,1.92497372627258,-120.587554931641,-761.466125488281,7,0,0,0
40938,0,0,1.9195636510849,-119.58861541748,-761.511901855469,7,0,0,0
40939,0,0,1.91415345668793,-118.58967590332,-761.5576171875,7,0,0,0
40940,0,0,1.90874326229095,-117.59073638916,-761.603393554688,7,0,0,0
40941,0,0,1.90333318710327,-116.591796875,-761.649108886719,7,0,0,0
40942,0,0,1.8979229927063,-115.59285736084,-761.694885253906,7,0,0,0
40943,0,0,1.89251291751862,-114.59391784668,-761.740600585938,7,0,0,0
40944,0,0,1.88710272312164,-113.59497833252,-761.786376953125,7,0,0,0
40945,0,0,1.88169264793396,-112.596038818359,-761.832092285156,7,0,0,0
40946,0,0,1.87628245353699,-111.597099304199,-761.877868652344,7,0,0,0
40947,0,0,1.8708723783493,-110.598159790039,-761.923583984375,7,0,0,0
40948,0,0,1.86546218395233,-109.599220275879,-761.969360351563,7,0,0,0
40949,0,0,1.86436665058136,-108.599815368652,-762.00244140625,7,0,0,0
40950,0,0,1.86567294597626,-107.600151062012,-762.028442382813,7,0,0,0
40951,0,0,1.86697924137115,-106.600486755371,-762.054443359375,7,0,0,0
40952,0,0,1.86828553676605,-105.60082244873,-762.080444335938,7,0,0,0
40953,0,0,1.86959183216095,-104.60115814209,-762.1064453125,7,0,0,0
40954,0,0,1.87089812755585,-103.601501464844,-762.132446289063,7,0,0,0
40955,0,0,1.87220442295074,-102.601837158203,-762.158447265625,7,0,0,0
40956,0,0,1.87351071834564,-101.602172851563,-762.184448242188,7,0,0,0
40957,0,0,1.87481701374054,-100.602516174316,-762.21044921875,7,0,0,0
40958,0,0,1.87612330913544,-99.6028594970703,-762.236450195313,7,0,0,0
40959,0,0,1.87742960453033,-98.6032028198242,-762.262451171875,7,0,0,0
40960,0,0,1.87873589992523,-97.6035461425781,-762.288452148438,7,0,0,0
40961,0,0,1.88004219532013,-96.603889465332,-762.314453125,7,0,0,0
40962,0,0,1.88134849071503,-95.6042327880859,-762.340515136719,7,0,0,0
40963,0,0,1.88265478610992,-94.6045761108398,-762.366516113281,7,0,0,0
40964,0,0,1.88396108150482,-93.6049194335938,-762.392578125,7,0,0,0
40965,0,0,1.88526737689972,-92.6052627563477,-762.418579101563,7,0,0,0
40966,0,0,1.88657367229462,-91.6056060791016,-762.444641113281,7,0,0,0
40967,0,0,1.88787996768951,-90.6059494018555,-762.470642089844,7,0,0,0
40968,0,0,1.88918626308441,-89.6062927246094,-762.496704101563,7,0,0,0
40969,0,0,1.89049255847931,-88.6066360473633,-762.522705078125,7,0,0,0
40970,0,0,1.89179885387421,-87.6069793701172,-762.548767089844,7,0,0,0
40971,0,0,1.8931051492691,-86.6073226928711,-762.574768066406,7,0,0,0
40972,0,0,1.894411444664,-85.607666015625,-762.600830078125,7,0,0,0
40973,0,0,1.8957177400589,-84.6080093383789,-762.626831054688,7,0,0,0
40974,0,0,1.8970240354538,-83.6083526611328,-762.652893066406,7,0,0,0
40975,0,0,1.89833033084869,-82.6086959838867,-762.678894042969,7,0,0,0
40976,0,0,1.89963662624359,-81.6090393066406,-762.704956054688,7,0,0,0
40977,0,0,1.9009428024292,-80.6093826293945,-762.73095703125,7,0,0,0
40978,0,0,1.9022490978241,-79.6097259521484,-762.757019042969,7,0,0,0
40979,0,0,1.9035552740097,-78.6100616455078,-762.783020019531,7,0,0,0
40980,0,0,1.9048615694046,-77.6104049682617,-762.80908203125,7,0,0,0
40981,0,0,1.90590417385101,-76.6109008789063,-762.839599609375,7,0,0,0
40982,0,0,1.90625786781311,-75.6118011474609,-762.882019042969,7,0,0,0
40983,0,0,1.90661156177521,-74.6127014160156,-762.924438476563,7,0,0,0
40984,0,0,1.9069652557373,-73.6136016845703,-762.966857910156,7,0,0,0
40985,0,0,1.9073189496994,-72.614501953125,-763.00927734375,7,0,0,0
40986,0,0,1.9076726436615,-71.6154022216797,-763.051696777344,7,0,0,0
40987,0,0,1.9080263376236,-70.6163024902344,-763.094116210938,7,0,0,0
40988,0,0,1.90838003158569,-69.6172027587891,-763.136535644531,7,0,0,0
40989,0,0,1.90873372554779,-68.6181030273438,-763.179016113281,7,0,0,0
40990,0,0,1.90908741950989,-67.6190032958984,-763.221435546875,7,0,0,0
40991,0,0,1.90944111347198,-66.6199035644531,-763.263916015625,7,0,0,0
40992,0,0,1.90979480743408,-65.6208038330078,-763.306335449219,7,0,0,0
40993,0,0,1.91014850139618,-64.6217041015625,-763.348815917969,7,0,0,0
40994,0,0,1.91050219535828,-63.6226043701172,-763.391235351563,7,0,0,0
40995,0,0,1.91085588932037,-62.6235046386719,-763.433715820313,7,0,0,0
40996,0,0,1.91120946407318,-61.6244049072266,-763.476135253906,7,0,0,0
40997,0,0,1.91156315803528,-60.6253051757813,-763.518615722656,7,0,0,0
40998,0,0,1.91191673278809,-59.6262054443359,-763.56103515625,7,0,0,0
40999,0,0,1.91227042675018,-58.6271057128906,-763.603515625,7,0,0,0
41000,0,0,1.91262400150299,-57.6280059814453,-763.645935058594,7,0,0,0
41001,0,0,1.91297769546509,-56.62890625,-763.688415527344,7,0,0,0
41002,0,0,1.9133312702179,-55.6298065185547,-763.730834960938,7,0,0,0
41003,0,0,1.91368496417999,-54.6307067871094,-763.773315429688,7,0,0,0
41004,0,0,1.9140385389328,-53.6316070556641,-763.815734863281,7,0,0,0
41005,0,0,1.9143922328949,-52.6325073242188,-763.858215332031,7,0,0,0
41006,0,0,1.91474580764771,-51.6334075927734,-763.900634765625,7,0,0,0
41007,0,0,1.9150995016098,-50.6343078613281,-763.943115234375,7,0,0,0
41008,0,0,1.91545307636261,-49.6352081298828,-763.985534667969,7,0,0,0
41009,0,0,1.91580677032471,-48.6361083984375,-764.028015136719,7,0,0,0
41010,0,0,1.91616034507751,-47.6370086669922,-764.070434570313,7,0,0,0
41011,0,0,1.91651403903961,-46.6379089355469,-764.112915039063,7,0,0,0
41012,0,0,1.91686761379242,-45.6388092041016,-764.155334472656,7,0,0,0
41013,0,0,1.91722130775452,-44.6397094726563,-764.197814941406,7,0,0,0
41014,0,0,1.91418397426605,-43.6406135559082,-764.240234375,7,0,0,0
41015,0,0,1.91084802150726,-42.6415214538574,-764.282653808594,7,0,0,0
41016,0,0,1.90751206874847,-41.6424293518066,-764.325073242188,7,0,0,0
41017,0,0,1.90417611598969,-40.6433372497559,-764.367492675781,7,0,0,0
41018,0,0,1.9008401632309,-39.6442451477051,-764.409912109375,7,0,0,0
41019,0,0,1.89750421047211,-38.6451530456543,-764.452331542969,7,0,0,0
41020,0,0,1.89416825771332,-37.6460609436035,-764.494750976563,7,0,0,0
41021,0,0,1.89083230495453,-36.6469688415527,-764.537170410156,7,0,0,0
41022,0,0,1.88749635219574,-35.647876739502,-764.57958984375,7,0,0,0
41023,0,0,1.88416039943695,-34.6487846374512,-764.6220703125,7,0,0,0
41024,0,0,1.88082444667816,-33.6496925354004,-764.664489746094,7,0,0,0
41025,0,0,1.87748849391937,-32.6506004333496,-764.706970214844,7,0,0,0
41026,0,0,1.87415254116058,-31.6515083312988,-764.749389648438,7,0,0,0
41027,0,0,1.87081658840179,-30.652416229248,-764.791870117188,7,0,0,0
41028,0,0,1.86748063564301,-29.6533241271973,-764.834289550781,7,0,0,0
41029,0,0,1.86414468288422,-28.6542320251465,-764.876770019531,7,0,0,0
41030,0,0,1.86080873012543,-27.6551399230957,-764.919189453125,7,0,0,0
41031,0,0,1.85747277736664,-26.6560478210449,-764.961669921875,7,0,0,0
41032,0,0,1.85413682460785,-25.6569557189941,-765.004089355469,7,0,0,0
41033,0,0,1.85080087184906,-24.6578636169434,-765.046569824219,7,0,0,0
41034,0,0,1.84746491909027,-23.6587715148926,-765.088989257813,7,0,0,0
41035,0,0,1.84412896633148,-22.6596794128418,-765.131469726563,7,0,0,0
41036,0,0,1.84079301357269,-21.660587310791,-765.173889160156,7,0,0,0
41037,0,0,1.8374570608139,-20.6614952087402,-765.216369628906,7,0,0,0
41038,0,0,1.83412110805511,-19.6624011993408,-765.2587890625,7,0,0,0
41039,0,0,1.83078503608704,-18.66330909729,-765.30126953125,7,0,0,0
41040,0,0,1.82744908332825,-17.6642150878906,-765.343688964844,7,0,0,0
41041,0,0,1.82411301136017,-16.6651229858398,-765.386169433594,7,0,0,0
41042,0,0,1.82077705860138,-15.6660299301147,-765.428588867188,7,0,0,0
41043,0,0,1.8174409866333,-14.6669368743896,-765.471069335938,7,0,0,0
41044,0,0,1.81410503387451,-13.6678438186646,-765.513488769531,7,0,0,0
41045,0,0,1.81076896190643,-12.6687517166138,-765.555969238281,7,0,0,0
41046,0,0,1.81026244163513,-11.7020721435547,-765.551025390625,7,0,0,0
41047,0,0,1.81171858310699,-10.7037239074707,-765.608459472656,7,0,0,0
41048,0,0,1.81317472457886,-9.70537567138672,-765.665893554688,7,0,0,0
41049,0,0,1.81463086605072,-8.70702743530273,-765.723327636719,7,0,0,0
41050,0,0,1.81608700752258,-7.70867919921875,-765.78076171875,7,0,0,0
41051,0,0,1.81754314899445,-6.71033096313477,-765.838195800781,7,0,0,0
41052,0,0,1.81899929046631,-5.71198272705078,-765.895629882813,7,0,0,0
41053,0,0,1.82045531272888,-4.7136344909668,-765.953063964844,7,0,0,0
41054,0,0,1.82191145420074,-3.71528601646423,-766.010498046875,7,0,0,0
41055,0,0,1.82336747646332,-2.71693730354309,-766.067932128906,7,0,0,0
41056,0,0,1.82482361793518,-1.71858835220337,-766.125366210938,7,0,0,0
41057,0,0,1.82891571521759,-0.723931312561035,-766.226745605469,7,0,0,0
41058,0,0,1.83349287509918,0.270045518875122,-766.336242675781,7,0,0,0
41059,0,0,1.83807003498077,1.26402235031128,-766.445739746094,7,0,0,0
41060,0,0,1.84264719486237,2.25799918174744,-766.555236816406,7,0,0,0
41061,0,0,1.84722435474396,3.25197601318359,-766.664733886719,7,0,0,0
41062,0,0,1.85180151462555,4.24595308303833,-766.774230957031,7,0,0,0
41063,0,0,1.85637867450714,5.23993015289307,-766.883728027344,7,0,0,0
41064,0,0,1.86095583438873,6.2339072227478,-766.993225097656,7,0,0,0
41065,0,0,1.86553299427032,7.22788429260254,-767.102722167969,7,0,0,0
41066,0,0,1.87011015415192,8.22186183929443,-767.212219238281,7,0,0,0
41067,0,0,1.87305557727814,9.10092449188232,-767.197204589844,7,0,0,0
41068,0,0,1.8816751241684,10.1007785797119,-767.211975097656,7,0,0,0
41069,0,0,1.89029467105865,11.1006326675415,-767.226684570313,7,0,0,0
41070,0,0,1.89891421794891,12.1004867553711,-767.241455078125,7,0,0,0
41071,0,0,1.90753376483917,13.1003408432007,-767.256164550781,7,0,0,0
41072,0,0,1.91615331172943,14.1001949310303,-767.270935058594,7,0,0,0
41073,0,0,1.92477285861969,15.1000490188599,-767.28564453125,7,0,0,0
41074,0,0,1.93339240550995,16.0999031066895,-767.300415039063,7,0,0,0
41075,0,0,1.94201195240021,17.0997581481934,-767.315124511719,7,0,0,0
41076,0,0,1.95063149929047,18.0996131896973,-767.329895019531,7,0,0,0
41077,0,0,1.95925104618073,19.0994682312012,-767.344604492188,7,0,0,0
41078,0,0,1.96787059307098,20.0993232727051,-767.359375,7,0,0,0
41079,0,0,1.97649025917053,21.099178314209,-767.374084472656,7,0,0,0
41080,0,0,1.98510992527008,22.0990333557129,-767.388854980469,7,0,0,0
41081,0,0,1.99372947216034,23.0988883972168,-767.403564453125,7,0,0,0
41082,0,0,2.00234913825989,24.0987434387207,-767.418334960938,7,0,0,0
41083,0,0,2.01096868515015,25.0985984802246,-767.433044433594,7,0,0,0
41084,0,0,2.01958823204041,26.0984535217285,-767.447814941406,7,0,0,0
41085,0,0,2.02820777893066,27.0983085632324,-767.462524414063,7,0,0,0
41086,0,0,2.03682732582092,28.0981636047363,-767.477294921875,7,0,0,0
41087,0,0,2.04544687271118,29.0980186462402,-767.492004394531,7,0,0,0
41088,0,0,2.05406665802002,30.0978736877441,-767.506774902344,7,0,0,0
41089,0,0,2.06268620491028,31.097728729248,-767.521545410156,7,0,0,0
41090,0,0,2.07130599021912,32.097583770752,-767.536254882813,7,0,0,0
41091,0,0,2.08343100547791,33.0972480773926,-767.558715820313,7,0,0,0
41092,0,0,2.09656548500061,34.0968589782715,-767.583374023438,7,0,0,0
41093,0,0,2.10969996452332,35.0964698791504,-767.608032226563,7,0,0,0
41094,0,0,2.12283444404602,36.0960807800293,-767.632690429688,7,0,0,0
41095,0,0,2.13596892356873,37.0956916809082,-767.657348632813,7,0,0,0
41096,0,0,2.14910340309143,38.0953025817871,-767.682006835938,7,0,0,0
41097,0,0,2.16223788261414,39.094913482666,-767.706665039063,7,0,0,0
41098,0,0,2.17537236213684,40.0945243835449,-767.731323242188,7,0,0,0
41099,0,0,2.18850684165955,41.0941352844238,-767.755981445313,7,0,0,0
41100,0,0,2.20164132118225,42.0937461853027,-767.780639648438,7,0,0,0
41101,0,0,2.21477603912354,43.0933570861816,-767.805297851563,7,0,0,0
41102,0,0,2.22791051864624,44.0929679870605,-767.829956054688,7,0,0,0
41103,0,0,2.24104523658752,45.0925788879395,-767.854614257813,7,0,0,0
41104,0,0,2.25417995452881,46.0921859741211,-767.879272460938,7,0,0,0
41105,0,0,2.26731443405151,47.0917930603027,-767.903991699219,7,0,0,0
41106,0,0,2.28044891357422,48.0914001464844,-767.928649902344,7,0,0,0
41107,0,0,2.2935836315155,49.091007232666,-767.953369140625,7,0,0,0
41108,0,0,2.30671811103821,50.0906143188477,-767.97802734375,7,0,0,0
41109,0,0,2.31985259056091,51.0902214050293,-768.002746582031,7,0,0,0
41110,0,0,2.3329873085022,52.0898323059082,-768.027404785156,7,0,0,0
41111,0,0,2.3461217880249,53.0894393920898,-768.052124023438,7,0,0,0
41112,0,0,2.35925650596619,54.0890502929688,-768.076782226563,7,0,0,0
41113,0,0,2.37239098548889,55.0886573791504,-768.101501464844,7,0,0,0
41114,0,0,2.3977165222168,56.0876846313477,-768.13330078125,7,0,0,0
41115,0,0,2.44090461730957,57.0858535766602,-768.175598144531,7,0,0,0
41116,0,0,2.48409271240234,58.0840225219727,-768.217956542969,7,0,0,0
41117,0,0,2.52728080749512,59.0821914672852,-768.26025390625,7,0,0,0
41118,0,0,2.57046890258789,60.0803604125977,-768.302612304688,7,0,0,0
41119,0,0,2.61365699768066,61.0785293579102,-768.344909667969,7,0,0,0
41120,0,0,2.65684509277344,62.0766983032227,-768.387268066406,7,0,0,0
41121,0,0,2.70003318786621,63.0748672485352,-768.429565429688,7,0,0,0
41122,0,0,2.74322128295898,64.0730361938477,-768.471923828125,7,0,0,0
41123,0,0,2.78640937805176,65.0712051391602,-768.514221191406,7,0,0,0
41124,0,0,2.82959747314453,66.0693740844727,-768.556579589844,7,0,0,0
41125,0,0,2.8727855682373,67.0675430297852,-768.598876953125,7,0,0,0
41126,0,0,2.91597366333008,68.0657119750977,-768.641235351563,7,0,0,0
41127,0,0,2.95916199684143,69.0638809204102,-768.683532714844,7,0,0,0
41128,0,0,3.0023500919342,70.0620498657227,-768.725891113281,7,0,0,0
41129,0,0,3.04553842544556,71.0602188110352,-768.768188476563,7,0,0,0
41130,0,0,3.08872652053833,72.0583877563477,-768.810546875,7,0,0,0
41131,0,0,3.1319146156311,73.0565567016602,-768.852844238281,7,0,0,0
41132,0,0,3.17510271072388,74.0547256469727,-768.895202636719,7,0,0,0
41133,0,0,3.21829104423523,75.0528945922852,-768.9375,7,0,0,0
41134,0,0,3.261479139328,76.0510635375977,-768.979858398438,7,0,0,0
41135,0,0,3.30466723442078,77.0492324829102,-769.022155761719,7,0,0,0
41136,0,0,3.34785556793213,78.0474014282227,-769.064514160156,7,0,0,0
41137,0,0,3.3910436630249,79.0455703735352,-769.106811523438,7,0,0,0
41138,0,0,3.43197822570801,80.0439682006836,-769.145812988281,7,0,0,0
41139,0,0,3.47252917289734,81.0424041748047,-769.184265136719,7,0,0,0
41140,0,0,3.51308012008667,82.0408401489258,-769.222717285156,7,0,0,0
41141,0,0,3.55363130569458,83.0392761230469,-769.261169433594,7,0,0,0
41142,0,0,3.59418225288391,84.037712097168,-769.299621582031,7,0,0,0
41143,0,0,3.63473320007324,85.0361480712891,-769.338073730469,7,0,0,0
41144,0,0,3.67528438568115,86.0345840454102,-769.376525878906,7,0,0,0
41145,0,0,3.71583533287048,87.0330200195313,-769.414978027344,7,0,0,0
41146,0,0,3.75638628005981,88.0314559936523,-769.453430175781,7,0,0,0
41147,0,0,3.79693722724915,89.0298919677734,-769.491882324219,7,0,0,0
41148,0,0,3.83748817443848,90.0283279418945,-769.530334472656,7,0,0,0
41149,0,0,3.87803936004639,91.0267639160156,-769.568725585938,7,0,0,0
41150,0,0,3.91859030723572,92.0251998901367,-769.607177734375,7,0,0,0
41151,0,0,3.95914125442505,93.0236358642578,-769.645568847656,7,0,0,0
41152,0,0,3.99969220161438,94.0220718383789,-769.684020996094,7,0,0,0
41153,0,0,4.04024314880371,95.0205078125,-769.722412109375,7,0,0,0
41154,0,0,4.08079433441162,96.0189437866211,-769.760864257813,7,0,0,0
41155,0,0,4.12134552001953,97.0173797607422,-769.799255371094,7,0,0,0
41156,0,0,4.16189670562744,98.0158157348633,-769.837707519531,7,0,0,0
41157,0,0,4.20244741439819,99.0142517089844,-769.876098632813,7,0,0,0
41158,0,0,4.24299812316895,100.012687683105,-769.91455078125,7,0,0,0
41159,0,0,4.28354930877686,101.011123657227,-769.952941894531,7,0,0,0
41160,0,0,4.32410001754761,102.009559631348,-769.991394042969,7,0,0,0
41161,0,0,4.36267948150635,102.979141235352,-770.0390625,7,0,0,0
41162,0,0,4.40027952194214,103.97827911377,-770.056518554688,7,0,0,0
41163,0,0,4.43787956237793,104.977416992188,-770.073974609375,7,0,0,0
41164,0,0,4.47547960281372,105.976554870605,-770.091430664063,7,0,0,0
41165,0,0,4.51307964324951,106.975692749023,-770.10888671875,7,0,0,0
41166,0,0,4.5506796836853,107.974830627441,-770.126342773438,7,0,0,0
41167,0,0,4.58827972412109,108.973968505859,-770.143798828125,7,0,0,0
41168,0,0,4.62587976455688,109.973106384277,-770.161254882813,7,0,0,0
41169,0,0,4.66347980499268,110.972244262695,-770.1787109375,7,0,0,0
41170,0,0,4.70107984542847,111.971382141113,-770.196166992188,7,0,0,0
41171,0,0,4.73867988586426,112.970520019531,-770.213623046875,7,0,0,0
41172,0,0,4.77627992630005,113.969657897949,-770.231079101563,7,0,0,0
41173,0,0,4.81387996673584,114.968795776367,-770.24853515625,7,0,0,0
41174,0,0,4.85148000717163,115.967933654785,-770.265991210938,7,0,0,0
